"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"TT_TU_MN009","433","201901201100","-1","7","1"
"TT_TU_MN009","433","201901201200","0.7","7","1"
"TT_TU_MN009","433","201901201300","0.8","7","1"
"TT_TU_MN009","433","201901201400","0.9","7","1"
"TT_TU_MN009","433","201901201500","-0.4","7","1"
"TT_TU_MN009","433","201901201600","-1.9","7","1"
"TT_TU_MN009","433","201901201700","-1.8","7","1"
"TT_TU_MN009","433","201901201800","-2.2","7","1"
"TT_TU_MN009","433","201901201900","-2.4","7","1"
"TT_TU_MN009","433","201901202000","-2.4","7","1"
"TT_TU_MN009","433","201901202100","-2.5","7","1"
"TT_TU_MN009","433","201901202200","-2.7","7","1"
"TT_TU_MN009","433","201901202300","-2.7","7","1"
"TT_TU_MN009","433","201901210000","-2.7","7","1"
"TT_TU_MN009","433","201901210100","-2.7","7","1"
"TT_TU_MN009","433","201901210200","-3.1","7","1"
"TT_TU_MN009","433","201901210300","-3.2","7","1"
"TT_TU_MN009","433","201901210400","-3.4","7","1"
"TT_TU_MN009","433","201901210500","-3.4","7","1"
"TT_TU_MN009","433","201901210600","-3.3","7","1"
"TT_TU_MN009","433","201901210700","-3.6","7","1"
"TT_TU_MN009","433","201901210800","-3.9","7","1"
"TT_TU_MN009","433","201901210900","-3.9","7","1"
"TT_TU_MN009","433","201901211000","-3.6","7","1"
"TT_TU_MN009","433","201901211100","-3.3","7","1"
"TT_TU_MN009","433","201901211200","-2.9","7","1"
"TT_TU_MN009","433","201901211300","-2.7","7","1"
"TT_TU_MN009","433","201901211400","-1.8","7","1"
"TT_TU_MN009","433","201901211500","-2.1","7","1"
"TT_TU_MN009","433","201901211600","-2.8","7","1"
"TT_TU_MN009","433","201901211700","-3.2","7","1"
"TT_TU_MN009","433","201901211800","-3.5","7","1"
"TT_TU_MN009","433","201901211900","-3.9","7","1"
"TT_TU_MN009","433","201901212000","-3.8","7","1"
"TT_TU_MN009","433","201901212100","-3.7","7","1"
"TT_TU_MN009","433","201901212200","-3.9","7","1"
"TT_TU_MN009","433","201901212300","-4.2","7","1"
"TT_TU_MN009","433","201901220000","-4.7","7","1"
"TT_TU_MN009","433","201901220100","-5.2","7","1"
"TT_TU_MN009","433","201901220200","-5.6","7","1"
"TT_TU_MN009","433","201901220300","-5.5","7","1"
